wordform	from_sense_id	to_sense_id	label
organization	organization%1:14:00::	organization%1:04:00::	metonymy
organization	organization%1:04:01::	organization%1:07:00::	metonymy
organization	organization%1:14:00::	organization%1:04:01::	metonymy
organization	organization%1:14:00::	organization%1:04:02::	metonymy
orgy	orgy%1:04:02::	orgy%1:04:01::	metaphor
orgy	orgy%1:04:02::	orgy%1:04:00::	metonymy
orient	orient%1:15:00::	orient%1:15:01::	metaphor
orientation	orientation%1:09:02::	orientation%1:09:00::	metaphor
orientation	orientation%1:04:00::	orientation%1:24:00::	metonymy
orientation	orientation%1:24:00::	orientation%1:09:02::	metaphor
orientation	orientation%1:09:02::	orientation%1:09:01::	metaphor
orientation	orientation%1:04:00::	orientation%1:04:01::	metonymy
origin	origin%V1	origin%1:07:00::	metonymy
origin	origin%1:15:00::	origin%1:11:00::	metonymy
origin	origin%1:15:00::	origin%1:09:00::	metonymy
origin	origin%1:15:00::	origin%1:22:00::	metonymy
origin	origin%V1	origin%1:14:00::	metonymy
origin	origin%1:15:00::	origin%V1	metonymy
oriole	oriole%1:05:02::	oriole%1:05:01::	metaphor
ornamentation	ornamentation%1:26:00::	ornamentation%1:06:00::	metonymy
ornamentation	ornamentation%1:26:00::	ornamentation%1:04:00::	metonymy
orphan	orphan%1:18:00::	orphan%1:18:01::	metaphor
orphan	orphan%1:18:00::	orphan%1:10:00::	metaphor
orphan	orphan%1:18:00::	orphan%1:05:00::	metaphor
orris	orris%1:20:01::	orris%1:20:02::	metonymy
orthodoxy	orthodoxy%1:07:00::	orthodoxy%1:09:00::	metonymy
oscillation	oscillation%1:11:00::	oscillation%1:22:00::	metonymy
oscillation	oscillation%1:11:00::	oscillation%1:11:01::	metonymy
ossification	ossification%1:22:00::	ossification%1:22:02::	metaphor
ossification	ossification%1:22:00::	ossification%1:22:01::	metaphor
ossification	ossification%1:22:01::	ossification%1:07:00::	metonymy
ostrich	ostrich%1:05:00::	ostrich%M1A	metonymy
ostrich	ostrich%M1A	ostrich%M1B	metaphor
otter	otter%1:05:00::	otter%1:27:00::	metonymy
ottoman	ottoman%1:14:00::	ottoman%1:18:00::	metonymy
ottoman	ottoman%1:14:00::	ottoman%1:06:00::	metonymy
ottoman	ottoman%1:06:00::	ottoman%1:06:01::	metaphor
ounce	ounce%1:23:01::	ounce%1:23:02::	metaphor
outboard	outboard%1:06:00::	outboard%1:06:01::	metonymy
outburst	outburst%1:10:00::	outburst%1:11:00::	metaphor
outburst	outburst%1:10:00::	outburst%1:04:00::	metaphor
outcome	outcome%1:11:00::	outcome%1:19:00::	metonymy
outfielder	outfielder%1:18:01::	outfielder%1:18:00::	metaphor
outfit	outfit%1:06:01::	outfit%1:14:00::	metaphor
outfit	outfit%1:06:01::	outfit%1:06:00::	metaphor
outflow	outflow%1:22:00::	outflow%1:11:00::	metonymy
outflow	outflow%1:22:00::	outflow%1:17:00::	metonymy
outlet	outlet%1:06:00::	outlet%1:06:02::	metonymy
outlet	outlet%1:06:00::	outlet%1:04:00::	metaphor
outlook	outlook%1:09:01::	outlook%1:09:00::	metonymy
outlook	outlook%1:09:01::	outlook%1:04:00::	metaphor
outpost	outpost%1:15:00::	outpost%1:14:00::	metaphor
outpost	outpost%1:15:00::	outpost%1:06:00::	metaphor
outpouring	outpouring%1:11:00::	outpouring%1:17:00::	metonymy
outpouring	outpouring%1:11:00::	outpouring%1:11:01::	metaphor
outpouring	outpouring%1:11:01::	outpouring%1:10:00::	metonymy
outpouring	outpouring%1:11:00::	outpouring%1:04:00::	metonymy
output	output%1:06:00::	output%1:04:00::	metonymy
output	output%1:06:00::	output%1:10:02::	metaphor
output	output%1:06:00::	output%1:23:00::	metonymy
output	output%1:06:00::	output%1:06:01::	metonymy
outrage	outrage%1:04:00::	outrage%1:04:01::	metonymy
outrage	outrage%1:12:00::	outrage%1:11:00::	metonymy
outrage	outrage%1:12:00::	outrage%1:04:00::	metonymy
outside	outside%1:15:01::	outside%1:15:00::	metaphor
outsider	outsider%1:18:00::	outsider%1:18:01::	metaphor
ovary	ovary%1:08:00::	ovary%1:20:00::	metaphor
overall	overall%1:06:00::	overall%1:06:02::	metaphor
overcast	overcast%1:26:01::	overcast%1:26:00::	metonymy
overflow	overflow%1:11:00::	overflow%1:04:00::	metaphor
overgrowth	overgrowth%1:07:00::	overgrowth%1:26:00::	metaphor
overhaul	overhaul%1:04:00::	overhaul%1:04:01::	metaphor
overhead	overhead%1:21:00::	overhead%1:28:00::	metaphor
overhead	overhead%1:21:00::	overhead%1:15:00::	metaphor
overhead	overhead%1:06:01::	overhead%1:06:00::	metaphor
overhead	overhead%1:06:01::	overhead%1:04:00::	metaphor
overload	overload%1:06:00::	overload%1:06:02::	metonymy
oversight	oversight%V1	oversight%1:04:01::	metonymy
oversight	oversight%1:09:00::	oversight%1:04:00::	metaphor
oversight	oversight%1:09:00::	oversight%V1	metonymy
overtime	overtime%1:28:01::	overtime%1:28:00::	metaphor
overtone	overtone%1:10:00::	overtone%1:09:00::	metaphor
overture	overture%1:10:01::	overture%1:11:00::	metaphor
ovule	ovule%1:08:01::	ovule%1:20:00::	metonymy
owner	owner%1:18:02::	owner%1:18:00::	metonymy
ox	ox%1:05:00::	ox%1:05:02::	metonymy
oxbow	oxbow%1:17:00::	oxbow%1:17:01::	metonymy
oxbow	oxbow%1:06:00::	oxbow%1:17:00::	metaphor
oxford	oxford%1:15:00::	oxford%1:15:01::	metaphor
oxford	oxford%1:15:00::	oxford%1:06:01::	metonymy
oxford	oxford%1:15:00::	oxford%1:06:00::	metonymy
oyster	oyster%1:05:00::	oyster%1:13:00::	metonymy
oyster	oyster%1:05:00::	oyster%1:13:01::	metaphor
pace	pace%1:04:00::	pace%1:23:01::	metonymy
pace	pace%1:28:00::	pace%1:07:01::	metaphor
pace	pace%1:28:00::	pace%1:04:00::	metonymy
pace	pace%1:28:00::	pace%1:28:01::	metaphor
pace	pace%1:23:01::	pace%1:23:00::	metonymy
pacemaker	pacemaker%1:08:00::	pacemaker%1:09:00::	metaphor
pacemaker	pacemaker%1:08:00::	pacemaker%1:06:00::	metaphor
pacemaker	pacemaker%1:08:00::	pacemaker%1:05:00::	metaphor
pacifism	pacifism%1:09:00::	pacifism%1:09:01::	metonymy
pack	pack%1:06:02::	pack%1:23:00::	metaphor
pack	pack%1:06:02::	pack%1:14:03::	metaphor
pack	pack%1:06:02::	pack%1:06:00::	metaphor
pack	pack%1:06:02::	pack%1:14:02::	metaphor
pack	pack%1:06:02::	pack%1:14:01::	metaphor
pack	pack%1:06:02::	pack%1:14:00::	metaphor
pack	pack%1:06:02::	pack%1:06:04::	metaphor
pack	pack%1:06:02::	pack%1:06:03::	metaphor
package	package%1:14:00::	package%1:06:00::	metaphor
package	package%1:14:00::	package%1:10:00::	metaphor
packet	packet%1:06:00::	packet%1:14:00::	metaphor
packet	packet%1:06:00::	packet%1:10:00::	metaphor
packet	packet%1:14:00::	packet%1:06:01::	metonymy
pad	pad%1:06:00::	pad%1:06:05::	metaphor
pad	pad%1:06:02::	pad%1:06:04::	metaphor
pad	pad%1:06:00::	pad%1:05:00::	metonymy
paddle	paddle%1:06:00::	paddle%1:06:03::	metaphor
paddle	paddle%1:06:00::	paddle%1:06:02::	metaphor
paddle	paddle%1:06:00::	paddle%1:06:01::	metaphor
paddy	paddy%1:15:00::	paddy%1:13:00::	metonymy
padre	padre%1:18:00::	padre%1:18:01::	metaphor
pagan	pagan%1:18:01::	pagan%1:18:00::	metaphor
pagan	pagan%1:18:01::	pagan%1:18:02::	metaphor
page	page%1:18:02::	page%1:18:03::	metaphor
page	page%1:18:02::	page%1:18:01::	metaphor
pageant	pageant%1:11:00::	pageant%1:04:00::	metaphor
pageantry	pageantry%1:11:00::	pageantry%1:04:00::	metaphor
pain	pain%1:09:00::	pain%1:26:00::	metonymy
pain	pain%1:09:00::	pain%1:12:00::	metaphor
pain	pain%1:09:00::	pain%1:18:00::	metaphor
pain	pain%1:09:00::	pain%1:09:01::	metaphor
painter	painter%1:18:00::	painter%1:18:01::	metaphor
painting	painting%1:06:00::	painting%1:04:00::	metonymy
painting	painting%1:06:00::	painting%1:04:02::	metonymy
painting	painting%1:04:02::	painting%1:04:01::	metonymy
pair	pair%1:14:01::	pair%1:23:00::	metaphor
pair	pair%1:14:01::	pair%1:14:00::	metaphor
pair	pair%1:23:00::	pair%1:14:02::	metonymy
palace	palace%1:06:01::	palace%1:14:00::	metonymy
palace	palace%1:06:01::	palace%1:06:02::	metaphor
palace	palace%1:06:01::	palace%1:06:00::	metonymy
palatinate	palatinate%1:15:01::	palatinate%1:15:00::	metonymy
palatine	palatine%1:18:01::	palatine%1:18:00::	metaphor
palatine	palatine%1:18:01::	palatine%1:15:00::	metonymy
palette	palette%1:06:00::	palette%1:07:00::	metaphor
palette	palette%1:06:00::	palette%1:06:01::	metaphor
pall	pall%1:06:01::	pall%1:12:00::	metaphor
pall	pall%1:06:01::	pall%1:06:00::	metaphor
pallet	pallet%1:06:01::	pallet%1:07:00::	metaphor
pallium	pallium%1:06:00::	pallium%1:08:01::	metaphor
pallium	pallium%1:06:00::	pallium%1:08:00::	metaphor
pallium	pallium%1:06:00::	pallium%1:06:01::	metaphor
palm	palm%1:08:00::	palm%1:23:00::	metonymy
palm	palm%1:08:00::	palm%1:20:00::	metaphor
palm	palm%1:20:00::	palm%1:10:00::	metonymy
palpitation	palpitation%1:26:00::	palpitation%1:26:01::	metaphor
palsy	palsy%1:26:00::	palsy%1:26:01::	metonymy
pamphlet	pamphlet%1:10:01::	pamphlet%1:10:00::	metonymy
pan	pan%1:06:01::	pan%1:06:00::	metaphor
pan	pan%1:18:00::	pan%1:05:00::	metonymy
panacea	panacea%1:06:00::	panacea%1:18:00::	metonymy
panda	panda%1:05:02::	panda%1:05:01::	metaphor
pane	pane%1:06:00::	pane%1:06:01::	metaphor
pane	pane%1:06:00::	pane%1:06:02::	metaphor
panel	panel%1:14:00::	panel%1:14:01::	metaphor
panel	panel%1:14:00::	panel%1:14:02::	metaphor
panel	panel%1:06:00::	panel%1:14:00::	metonymy
panel	panel%1:06:00::	panel%1:06:02::	metaphor
panel	panel%1:06:00::	panel%1:06:04::	metaphor
panel	panel%1:06:01::	panel%1:06:03::	metaphor
panel	panel%1:06:00::	panel%1:06:01::	metaphor
pang	pang%1:26:00::	pang%1:12:00::	metaphor
pang	pang%1:26:00::	pang%1:26:01::	metaphor
panhandle	panhandle%1:06:00::	panhandle%1:15:00::	metaphor
panic	panic%1:12:00::	panic%1:26:01::	metonymy
panorama	panorama%1:06:00::	panorama%1:09:00::	metonymy
pansy	pansy%1:20:01::	pansy%1:18:01::	metaphor
pansy	pansy%1:18:01::	pansy%1:18:00::	metaphor
pant	pant%1:04:00::	pant%1:11:00::	metaphor
pantheon	pantheon%1:06:00::	pantheon%1:06:01::	metaphor
pantheon	pantheon%1:14:00::	pantheon%1:06:00::	metonymy
panther	panther%1:05:02::	panther%1:05:03::	metaphor
panther	panther%1:05:02::	panther%1:05:04::	metaphor
paper	paper%1:10:00::	paper%1:10:01::	metonymy
paper	paper%1:27:00::	paper%1:10:03::	metonymy
paper	paper%1:27:00::	paper%1:10:00::	metonymy
paper	paper%1:10:00::	paper%1:10:02::	metonymy
paper	paper%1:10:03::	paper%1:14:00::	metonymy
paper	paper%1:10:03::	paper%1:06:00::	metonymy
papilla	papilla%1:08:01::	papilla%1:20:00::	metaphor
papilla	papilla%1:08:01::	papilla%1:08:00::	metaphor
paprika	paprika%1:13:00::	paprika%1:20:00::	metonymy
papyrus	papyrus%1:27:00::	papyrus%1:20:00::	metonymy
papyrus	papyrus%1:27:00::	papyrus%1:10:01::	metonymy
par	par%1:23:00::	par%1:26:00::	metaphor
para	para%1:15:00::	para%1:17:00::	metonymy
parade	parade%1:14:00::	parade%1:14:02::	metaphor
parade	parade%1:14:00::	parade%1:04:00::	metaphor
paradigm	paradigm%1:09:01::	paradigm%1:09:00::	metaphor
paradigm	paradigm%1:09:00::	paradigm%1:10:00::	metaphor
paradise	paradise%1:15:01::	paradise%1:09:00::	metonymy
paraffin	paraffin%1:27:01::	paraffin%1:27:00::	metaphor
paraffin	paraffin%1:27:01::	paraffin%1:27:02::	metonymy
parallel	parallel%1:25:00::	parallel%1:07:00::	metaphor
parallel	parallel%1:25:00::	parallel%1:15:00::	metonymy
parameter	parameter%1:11:00::	parameter%1:09:00::	metaphor
parameter	parameter%1:11:00::	parameter%1:10:00::	metaphor
parameter	parameter%1:11:00::	parameter%1:09:03::	metaphor
parasite	parasite%1:05:00::	parasite%1:18:00::	metaphor
parcel	parcel%1:06:00::	parcel%1:04:00::	metaphor
parcel	parcel%1:06:00::	parcel%1:15:00::	metaphor
parcel	parcel%1:06:00::	parcel%1:14:00::	metonymy
pardon	pardon%1:04:00::	pardon%1:10:00::	metaphor
pardon	pardon%1:04:00::	pardon%1:04:01::	metaphor
parent	parent%1:18:00::	parent%1:03:00::	metaphor
parenthesis	parenthesis%1:10:00::	parenthesis%1:10:01::	metaphor
parish	parish%1:14:00::	parish%1:15:00::	metonymy
parity	parity%1:07:00::	parity%1:24:00::	metaphor
parity	parity%1:07:00::	parity%1:23:00::	metaphor
parity	parity%1:07:00::	parity%1:09:00::	metaphor
park	park%1:15:01::	park%1:15:00::	metaphor
park	park%1:15:01::	park%1:06:00::	metaphor
park	park%1:15:01::	park%1:15:02::	metaphor
park	park%1:15:02::	park%1:06:01::	metonymy
parliament	parliament%1:14:00::	parliament%1:04:00::	metonymy
parliamentarian	parliamentarian%1:18:01::	parliamentarian%1:18:00::	metonymy
parlor	parlor%1:06:00::	parlor%1:06:01::	metaphor
parlour	parlour%1:06:01::	parlour%1:06:00::	metaphor
parody	parody%1:04:00::	parody%1:10:00::	metaphor
parole	parole%1:10:01::	parole%1:10:00::	metaphor
parr	parr%1:05:00::	parr%1:05:02::	metaphor
parrot	parrot%1:05:00::	parrot%1:18:00::	metaphor
parry	parry%1:04:01::	parry%1:04:00::	metaphor
parsimony	parsimony%1:07:00::	parsimony%1:07:01::	metonymy
parsley	parsley%1:13:00::	parsley%1:20:00::	metonymy
parsnip	parsnip%1:13:00::	parsnip%1:20:02::	metonymy
parsnip	parsnip%1:13:00::	parsnip%1:20:00::	metonymy
parterre	parterre%1:06:01::	parterre%1:06:00::	metaphor
particle	particle%1:27:01::	particle%1:17:00::	metonymy
particle	particle%1:27:01::	particle%1:10:00::	metaphor
particular	particular%1:09:00::	particular%1:24:00::	metonymy
particular	particular%1:09:00::	particular%1:10:00::	metonymy
partisan	partisan%1:18:01::	partisan%1:18:00::	metaphor
partition	partition%V1	partition%1:23:00::	metaphor
partition	partition%1:06:00::	partition%1:08:00::	metonymy
partition	partition%1:06:00::	partition%1:04:00::	metonymy
partition	partition%1:06:00::	partition%V1	metonymy
partner	partner%1:18:00::	partner%1:18:01::	metonymy
partner	partner%1:18:00::	partner%1:18:02::	metonymy
partridge	partridge%1:05:01::	partridge%1:13:00::	metonymy
partridge	partridge%1:05:01::	partridge%1:05:04::	metaphor
partridge	partridge%1:05:04::	partridge%1:05:02::	metonymy
partridge	partridge%1:05:04::	partridge%1:05:03::	metonymy
party	party%1:14:02::	party%1:14:01::	metonymy
party	party%1:11:00::	party%1:14:00::	metonymy
party	party%1:14:00::	party%1:14:02::	metaphor
passage	passage%1:06:00::	passage%1:04:04::	metonymy
passage	passage%1:06:00::	passage%1:10:00::	metaphor
passage	passage%1:04:04::	passage%1:04:01::	metaphor
passage	passage%1:04:04::	passage%1:04:00::	metaphor
passage	passage%1:06:00::	passage%1:10:01::	metaphor
passage	passage%1:06:00::	passage%1:08:00::	metaphor
passage	passage%1:04:04::	passage%1:04:05::	metaphor
passage	passage%1:04:04::	passage%1:11:00::	metaphor
passage	passage%1:04:04::	passage%1:04:02::	metaphor
passageway	passageway%1:06:00::	passageway%1:08:00::	metaphor
passer	passer%1:18:01::	passer%1:18:03::	metaphor
passer	passer%1:18:01::	passer%1:18:02::	metaphor
passer	passer%1:18:01::	passer%1:18:00::	metaphor
passing	passing%1:11:01::	passing%1:04:03::	metonymy
passing	passing%1:11:01::	passing%1:11:00::	metaphor
passing	passing%1:11:01::	passing%1:11:02::	metaphor
passing	passing%1:11:01::	passing%M5A	metonymy
passing	passing%M5A	passing%M5B	metaphor
passing	passing%1:11:01::	passing%1:04:00::	metonymy
passion	passion%1:12:00::	passion%1:07:00::	metonymy
passion	passion%1:12:00::	passion%1:26:01::	metonymy
passion	passion%1:12:00::	passion%1:16:00::	metaphor
passion	passion%1:12:00::	passion%1:12:02::	metonymy
passion	passion%1:12:00::	passion%1:09:00::	metonymy
passport	passport%1:10:00::	passport%1:10:01::	metaphor
passport	passport%1:10:00::	passport%1:07:00::	metaphor
past	past%1:28:00::	past%1:28:01::	metaphor
past	past%1:28:00::	past%1:10:00::	metonymy
pasta	pasta%1:13:00::	pasta%1:13:01::	metonymy
paste	paste%1:27:01::	paste%1:27:02::	metaphor
paste	paste%1:27:01::	paste%1:27:00::	metonymy
paste	paste%1:27:01::	paste%1:13:01::	metonymy
pastry	pastry%1:13:00::	pastry%1:13:02::	metonymy
pasture	pasture%1:15:00::	pasture%1:13:00::	metonymy
pat	pat%1:04:00::	pat%1:11:00::	metonymy
patch	patch%1:07:00::	patch%1:15:00::	metonymy
patch	patch%1:07:00::	patch%1:06:00::	metonymy
patch	patch%1:07:00::	patch%1:28:00::	metaphor
patch	patch%1:06:00::	patch%1:10:00::	metaphor
patch	patch%1:06:00::	patch%1:06:03::	metaphor
patch	patch%1:06:00::	patch%1:06:01::	metaphor
patch	patch%1:06:00::	patch%1:06:02::	metaphor
patch	patch%1:06:02::	patch%1:06:04::	metaphor
patchwork	patchwork%1:06:01::	patchwork%1:09:00::	metaphor
patchwork	patchwork%1:06:01::	patchwork%1:06:00::	metonymy
patent	patent%1:10:01::	patent%1:10:00::	metaphor
path	path%1:15:00::	path%1:04:00::	metaphor
path	path%1:15:00::	path%1:06:00::	metaphor
path	path%1:15:00::	path%1:17:00::	metaphor
pathology	pathology%1:26:00::	pathology%1:09:00::	metonymy
pathos	pathos%1:07:00::	pathos%1:12:00::	metonymy
pathos	pathos%1:07:00::	pathos%1:10:00::	metaphor
pathway	pathway%1:06:00::	pathway%1:08:00::	metaphor
patience	patience%1:07:00::	patience%1:04:01::	metonymy
patient	patient%1:18:00::	patient%1:10:00::	metaphor
patriarch	patriarch%1:18:01::	patriarch%1:18:03::	metonymy
patriarch	patriarch%1:18:01::	patriarch%1:18:02::	metonymy
patriarch	patriarch%1:18:01::	patriarch%1:18:04::	metaphor
patrician	patrician%1:18:00::	patrician%1:18:01::	metaphor
patrol	patrol%1:14:01::	patrol%1:14:00::	metaphor
patrol	patrol%1:14:01::	patrol%1:04:00::	metonymy
patron	patron%1:18:00::	patron%1:18:01::	metaphor
patronage	patronage%1:04:02::	patronage%1:04:00::	metaphor
patronage	patronage%1:04:02::	patronage%1:14:00::	metonymy
patronage	patronage%1:04:00::	patronage%1:04:01::	metonymy
pattern	pattern%V2	pattern%1:04:00::	metaphor
pattern	pattern%1:09:00::	pattern%1:06:00::	metaphor
pattern	pattern%V2	pattern%1:09:03::	metaphor
pattern	pattern%V2	pattern%1:09:01::	metaphor
pattern	pattern%V1	pattern%1:09:02::	metonymy
pattern	pattern%V1	pattern%1:10:00::	metonymy
pattern	pattern%1:09:00::	pattern%V1	metonymy
pattern	pattern%1:09:00::	pattern%V2	metonymy
patty	patty%1:13:02::	patty%1:13:03::	metaphor
patty	patty%1:13:02::	patty%1:13:01::	metaphor
pause	pause%1:04:00::	pause%1:28:00::	metonymy
pavement	pavement%1:06:01::	pavement%1:06:00::	metonymy
pavement	pavement%1:06:01::	pavement%1:27:00::	metonymy
paw	paw%1:05:00::	paw%1:08:01::	metonymy
pawn	pawn%1:04:00::	pawn%1:21:00::	metonymy
pawn	pawn%1:06:00::	pawn%1:18:00::	metaphor
pawpaw	pawpaw%1:13:00::	pawpaw%1:20:02::	metonymy
pawpaw	pawpaw%1:20:02::	pawpaw%1:20:01::	metaphor
payback	payback%1:04:00::	payback%1:21:00::	metaphor
payload	payload%1:06:00::	payload%1:06:01::	metaphor
payoff	payoff%1:21:00::	payoff%1:21:01::	metaphor
payoff	payoff%1:21:00::	payoff%1:21:02::	metaphor
payoff	payoff%1:21:00::	payoff%1:11:00::	metaphor
payroll	payroll%1:21:00::	payroll%1:21:02::	metonymy
payroll	payroll%1:21:00::	payroll%1:14:00::	metonymy
pea	pea%1:20:00::	pea%1:20:02::	metonymy
pea	pea%1:13:00::	pea%1:20:00::	metonymy
peace	peace%1:26:00::	peace%1:26:01::	metaphor
peace	peace%1:26:00::	peace%1:12:00::	metaphor
peace	peace%1:26:00::	peace%1:26:02::	metaphor
peace	peace%1:26:00::	peace%1:10:00::	metonymy
peacekeeper	peacekeeper%1:18:01::	peacekeeper%1:18:00::	metaphor
peacekeeper	peacekeeper%1:18:01::	peacekeeper%1:06:00::	metonymy
peacemaker	peacemaker%1:18:00::	peacemaker%1:06:00::	metaphor
peach	peach%1:13:00::	peach%1:20:00::	metonymy
peach	peach%1:13:00::	peach%1:18:00::	metaphor
peach	peach%1:13:00::	peach%1:07:00::	metaphor
peacock	peacock%1:05:01::	peacock%1:05:02::	metaphor
peak	peak%1:26:00::	peak%1:23:00::	metonymy
peak	peak%1:26:00::	peak%1:28:00::	metonymy
peak	peak%1:15:00::	peak%1:26:00::	metaphor
peak	peak%1:15:00::	peak%1:25:01::	metaphor
peak	peak%1:15:00::	peak%1:15:01::	metonymy
peak	peak%1:25:01::	peak%1:06:00::	metaphor
peanut	peanut%1:13:00::	peanut%1:20:02::	metonymy
peanut	peanut%1:20:02::	peanut%1:20:00::	metonymy
peanut	peanut%1:13:00::	peanut%1:18:00::	metaphor
pearl	pearl%1:21:00::	pearl%1:07:00::	metaphor
pearl	pearl%1:21:00::	pearl%1:25:00::	metaphor
peasant	peasant%1:18:03::	peasant%1:18:00::	metaphor
peasant	peasant%1:18:03::	peasant%1:18:02::	metaphor
pecan	pecan%1:13:00::	pecan%1:20:02::	metonymy
pecan	pecan%1:13:00::	pecan%1:20:00::	metonymy
peck	peck%1:23:02::	peck%1:23:00::	metaphor
peck	peck%1:23:02::	peck%1:23:01::	metaphor
pectoral	pectoral%1:08:00::	pectoral%1:06:00::	metonymy
pedagogy	pedagogy%1:09:00::	pedagogy%1:04:00::	metonymy
pedagogy	pedagogy%1:09:00::	pedagogy%1:04:01::	metonymy
pedal	pedal%V1	pedal%1:10:00::	metaphor
pedal	pedal%1:06:00::	pedal%V1	metonymy
peddler	peddler%1:18:00::	peddler%1:18:01::	metaphor
pedestal	pedestal%1:06:00::	pedestal%1:26:00::	metaphor
pedestal	pedestal%1:06:00::	pedestal%1:06:01::	metonymy
pedigree	pedigree%1:14:01::	pedigree%1:14:00::	metonymy
pedigree	pedigree%1:14:01::	pedigree%1:07:00::	metonymy
peduncle	peduncle%1:20:00::	peduncle%1:26:00::	metaphor
peduncle	peduncle%1:20:00::	peduncle%1:08:00::	metaphor
pee	pee%1:27:00::	pee%1:22:00::	metonymy
peer	peer%1:18:00::	peer%1:18:01::	metonymy
peg	peg%1:06:00::	peg%1:10:04::	metaphor
peg	peg%1:06:00::	peg%1:08:00::	metaphor
peg	peg%1:06:00::	peg%1:06:03::	metaphor
peg	peg%1:06:00::	peg%1:06:02::	metaphor
peg	peg%1:06:00::	peg%1:06:01::	metaphor
pellet	pellet%1:25:00::	pellet%1:06:00::	metonymy
pelt	pelt%1:05:00::	pelt%1:27:00::	metonymy
pelvis	pelvis%1:08:00::	pelvis%1:08:01::	metaphor
